# Absorption coefficient of pure water compiled from the
# following papers:
# Ultraviolet (250--550 nm) absorption spectrum of pure water
# John D. Mason, Michael T. Cone, and Edward S. Fry
# R. M. Pope and E. S. Fry, "Absorption spectrum (380-700nm) of pure
# water. II. Integrating cavity measurements," Appl. Opt., 36,8710--8723,
# (1997)
# D. J. Segelstein, "The complex refractive index of water," University of
# Missouri-Kansas City, (1981).
#
# Column 1: wavelength [nm]
# Column 2: absorption coefficient [cm^-1]
9.13357e+01	8.89983e+05
9.26071e+01	8.67791e+05
9.38963e+01	8.42809e+05
9.52034e+01	8.10290e+05
9.65287e+01	7.75955e+05
9.78724e+01	7.39957e+05
9.92349e+01	7.02461e+05
1.00616e+02	6.68980e+05
1.02017e+02	6.39839e+05
1.03437e+02	6.07805e+05
1.04877e+02	5.78102e+05
1.06337e+02	5.50366e+05
1.07817e+02	5.23774e+05
1.09318e+02	5.00597e+05
1.10840e+02	4.79469e+05
1.12383e+02	4.59612e+05
1.13947e+02	4.40235e+05
1.15534e+02	4.19465e+05
1.17142e+02	4.02678e+05
1.18773e+02	3.87242e+05
1.20426e+02	3.72281e+05
1.22102e+02	3.58083e+05
1.23802e+02	3.44293e+05
1.25526e+02	3.25399e+05
1.27273e+02	2.94144e+05
1.29045e+02	2.53204e+05
1.30841e+02	2.08062e+05
1.32663e+02	1.65522e+05
1.34509e+02	1.35402e+05
1.36382e+02	1.24014e+05
1.38280e+02	1.32279e+05
1.40205e+02	1.52676e+05
1.42157e+02	1.72948e+05
1.44136e+02	1.91318e+05
1.46142e+02	2.09479e+05
1.48177e+02	2.25417e+05
1.50240e+02	2.31856e+05
1.52331e+02	2.26873e+05
1.54452e+02	2.07096e+05
1.56602e+02	1.79929e+05
1.58782e+02	1.49373e+05
1.60992e+02	1.18427e+05
1.63233e+02	9.01317e+04
1.65506e+02	6.03716e+04
1.67810e+02	3.07933e+04
1.70146e+02	2.67170e+03
1.72514e+02	1.34308e+03
1.74916e+02	6.24973e+02
1.77351e+02	1.66145e+02
1.79819e+02	4.37279e+01
1.82323e+02	6.25137e+00
1.84861e+02	8.75615e-01
1.87434e+02	4.56295e-01
1.90043e+02	2.42712e-01
1.92689e+02	1.65280e-01
1.95371e+02	1.14443e-01
1.98091e+02	8.50190e-02
2.00848e+02	6.33842e-02
2.03644e+02	4.76361e-02
2.06479e+02	3.47539e-02
2.09354e+02	2.45684e-02
2.12268e+02	1.65598e-02
2.15223e+02	1.12277e-02
2.18219e+02	8.43191e-03
2.21257e+02	7.02376e-03
2.24337e+02	6.55240e-03
2.27460e+02	5.00550e-03
2.30626e+02	3.65821e-03
2.33837e+02	2.67356e-03
2.37092e+02	1.95394e-03
2.40392e+02	1.42802e-03
2.43739e+02	1.04365e-03
2.47132e+02	7.62740e-04
2.50572e+02	5.82634e-04
2.54060e+02	5.56337e-04
2.57597e+02	5.31226e-04
2.61183e+02	5.04746e-04
2.64819e+02	4.74757e-04
2.68505e+02	4.46550e-04
2.72243e+02	3.74126e-04
2.76033e+02	2.90029e-04
2.79875e+02	2.24836e-04
2.83771e+02	1.60355e-04
2.87722e+02	1.14050e-04
2.91727e+02	8.30877e-05
2.95788e+02	6.24934e-05
2.99906e+02	4.70036e-05
3.04081e+02	3.54153e-05
3.08314e+02	2.68466e-05
3.12606e+02	1.98713e-05
3.16957e+02	1.69643e-05
3.21370e+02	1.37254e-05
3.25843e+02	1.18458e-05
3.30379e+02	1.05833e-05
3.34978e+02	9.70198e-06
3.39641e+02	8.60432e-06
3.44370e+02	8.11843e-06
3.49163e+02	8.68767e-06
3.54024e+02	9.70120e-06
3.58952e+02	1.02278e-05
3.63949e+02	1.19871e-05
3.69016e+02	1.23013e-05
3.74153e+02	1.29302e-05
3.79361e+02	1.41058e-05
3.84642e+02	1.52275e-05
3.89996e+02	1.69986e-05
3.95426e+02	1.92781e-05
4.00930e+02	2.28863e-05
4.06511e+02	2.57511e-05
4.12170e+02	2.71757e-05
4.17908e+02	2.99439e-05
4.23726e+02	3.29753e-05
4.29624e+02	3.72556e-05
4.35605e+02	4.36954e-05
4.41669e+02	5.65061e-05
4.47817e+02	7.45317e-05
4.54051e+02	8.63356e-05
4.60372e+02	9.13423e-05
4.66781e+02	9.86767e-05
4.73278e+02	1.08726e-04
4.79867e+02	1.21151e-04
4.86547e+02	1.35084e-04
4.93320e+02	1.61228e-04
5.00187e+02	2.08831e-04
5.07150e+02	2.83844e-04
5.14210e+02	3.74666e-04
5.21368e+02	3.94775e-04
5.28626e+02	4.18692e-04
5.35985e+02	4.54021e-04
5.43446e+02	4.99582e-04
5.51012e+02	5.74908e-04
5.58682e+02	6.12120e-04
5.66459e+02	6.59362e-04
5.74345e+02	7.61601e-04
5.82340e+02	9.82790e-04
5.90447e+02	1.37916e-03
5.98666e+02	2.05928e-03
6.07000e+02	2.61854e-03
6.15450e+02	2.68321e-03
6.24018e+02	2.82456e-03
6.32704e+02	2.99639e-03
6.41512e+02	3.17532e-03
6.50442e+02	3.43123e-03
6.59497e+02	4.06527e-03
6.68678e+02	4.37412e-03
6.77986e+02	4.61776e-03
6.87424e+02	5.01508e-03
6.96994e+02	5.85172e-03
7.06696e+02	7.38898e-03
7.16534e+02	1.07437e-02
7.26509e+02	1.60042e-02
7.36622e+02	2.37607e-02
7.46877e+02	2.59461e-02
7.57274e+02	2.62189e-02
7.67815e+02	2.52471e-02
7.78504e+02	2.30104e-02
7.89341e+02	2.06295e-02
8.00330e+02	1.96564e-02
8.11471e+02	2.13525e-02
8.22767e+02	2.66538e-02
8.34220e+02	3.30267e-02
8.45833e+02	4.04337e-02
8.57608e+02	4.80196e-02
8.69547e+02	5.34446e-02
8.81651e+02	5.88780e-02
8.93925e+02	6.42296e-02
9.06369e+02	7.25653e-02
9.18986e+02	1.08209e-01
9.31779e+02	2.06427e-01
9.44750e+02	3.44814e-01
9.57902e+02	4.32903e-01
9.71236e+02	4.52640e-01
9.84757e+02	4.24508e-01
9.98465e+02	3.82985e-01
1.01236e+03	3.21347e-01
1.02646e+03	2.61019e-01
1.04075e+03	2.01401e-01
1.05523e+03	1.60504e-01
1.06992e+03	1.48615e-01
1.08482e+03	1.65140e-01
1.09992e+03	1.98344e-01
1.11523e+03	2.69136e-01
1.13076e+03	4.44257e-01
1.14650e+03	8.49841e-01
1.16246e+03	1.17443e+00
1.17864e+03	1.23143e+00
1.19505e+03	1.25142e+00
1.21168e+03	1.23412e+00
1.22855e+03	1.18905e+00
1.24565e+03	1.12504e+00
1.26299e+03	1.07721e+00
1.28057e+03	1.12799e+00
1.29840e+03	1.32253e+00
1.31648e+03	1.72239e+00
1.33480e+03	2.37356e+00
1.35338e+03	3.90822e+00
1.37222e+03	5.53391e+00
1.39133e+03	1.00529e+01
1.41069e+03	2.35282e+01
1.43033e+03	3.11892e+01
1.45024e+03	3.14788e+01
1.47043e+03	2.84698e+01
1.49090e+03	2.17688e+01
1.51166e+03	1.59906e+01
1.53270e+03	1.29208e+01
1.55404e+03	1.04907e+01
1.57567e+03	8.80343e+00
1.59760e+03	7.45105e+00
1.61984e+03	6.51991e+00
1.64239e+03	5.99845e+00
1.66526e+03	5.58485e+00
1.68844e+03	5.64588e+00
1.71194e+03	5.95114e+00
1.73577e+03	6.65247e+00
1.75994e+03	7.44066e+00
1.78444e+03	8.96365e+00
1.80928e+03	9.51033e+00
1.83446e+03	1.01603e+01
1.86000e+03	1.99213e+01
1.88589e+03	5.80361e+01
1.91215e+03	1.12540e+02
1.93876e+03	1.23943e+02
1.96575e+03	1.01547e+02
1.99312e+03	7.64878e+01
2.02086e+03	5.37204e+01
2.04900e+03	4.22031e+01
2.07752e+03	3.26487e+01
2.10644e+03	2.66257e+01
2.13576e+03	2.26979e+01
2.16549e+03	2.04619e+01
2.19564e+03	1.93607e+01
2.22620e+03	1.94707e+01
2.25719e+03	2.15389e+01
2.28862e+03	2.44839e+01
2.32048e+03	2.82251e+01
2.35278e+03	3.47006e+01
2.38553e+03	4.34594e+01
2.41874e+03	5.47570e+01
2.45241e+03	7.09859e+01
2.48655e+03	9.04083e+01
2.52116e+03	9.95744e+01
2.55626e+03	1.07115e+02
2.59185e+03	1.19154e+02
2.62793e+03	1.79482e+02
2.66451e+03	3.24041e+02
2.70160e+03	7.26404e+02
2.73921e+03	2.03323e+03
2.77734e+03	4.11122e+03
2.81600e+03	6.17797e+03
2.85520e+03	8.85187e+03
2.89495e+03	1.10717e+04
2.93525e+03	1.19944e+04
2.97611e+03	1.16722e+04
3.01754e+03	1.07998e+04
3.05955e+03	9.34123e+03
3.10214e+03	7.49642e+03
3.14532e+03	5.48549e+03
3.18911e+03	3.91685e+03
3.23350e+03	2.72621e+03
3.27851e+03	1.79959e+03
3.32415e+03	1.19771e+03
3.37043e+03	8.54514e+02
3.41735e+03	6.15816e+02
3.46492e+03	4.33773e+02
3.51315e+03	3.05765e+02
3.56206e+03	2.21165e+02
3.61165e+03	1.69342e+02
3.66192e+03	1.38805e+02
3.71290e+03	1.19779e+02
3.76459e+03	1.13560e+02
3.81699e+03	1.13425e+02
3.87013e+03	1.18545e+02
3.92400e+03	1.26782e+02
3.97863e+03	1.38799e+02
4.03401e+03	1.54014e+02
4.09017e+03	1.68971e+02
4.14711e+03	1.87335e+02
4.20484e+03	2.08640e+02
4.26337e+03	2.32614e+02
4.32272e+03	2.59183e+02
4.38290e+03	2.88187e+02
4.44391e+03	3.21035e+02
4.50577e+03	3.50219e+02
4.56850e+03	3.84788e+02
4.63209e+03	4.13529e+02
4.69657e+03	4.19812e+02
4.76195e+03	4.06663e+02
4.82824e+03	3.81625e+02
4.89546e+03	3.52673e+02
4.96360e+03	3.28632e+02
5.03270e+03	2.99177e+02
5.10276e+03	2.74235e+02
5.17379e+03	2.52100e+02
5.24582e+03	2.37472e+02
5.31884e+03	2.32258e+02
5.39289e+03	2.39580e+02
5.46796e+03	2.56044e+02
5.54408e+03	2.84257e+02
5.62125e+03	3.40575e+02
5.69951e+03	4.43574e+02
5.77885e+03	6.43739e+02
5.85929e+03	1.00072e+03
5.94086e+03	1.66088e+03
6.02356e+03	2.39873e+03
6.10741e+03	2.62905e+03
6.19243e+03	1.80217e+03
6.27864e+03	1.22971e+03
6.36604e+03	9.49168e+02
6.45466e+03	8.15270e+02
6.54451e+03	7.17602e+02
6.63562e+03	6.61342e+02
6.72799e+03	6.22414e+02
6.82165e+03	6.01132e+02
6.91661e+03	5.84579e+02
7.01289e+03	5.72486e+02
7.11052e+03	5.65423e+02
7.20950e+03	5.59452e+02
7.30986e+03	5.53908e+02
7.41162e+03	5.50044e+02
7.51480e+03	5.45404e+02
7.61941e+03	5.41966e+02
7.72548e+03	5.39968e+02
7.83302e+03	5.39506e+02
7.94206e+03	5.39487e+02
8.05262e+03	5.38291e+02
8.16472e+03	5.38296e+02
8.27838e+03	5.39072e+02
8.39362e+03	5.39434e+02
8.51047e+03	5.41112e+02
8.62894e+03	5.44084e+02
8.74906e+03	5.47003e+02
8.87085e+03	5.52104e+02
8.99434e+03	5.57099e+02
9.11955e+03	5.63664e+02
9.24650e+03	5.70177e+02
9.37522e+03	5.78068e+02
9.50573e+03	5.86131e+02
9.63805e+03	5.96942e+02
9.77222e+03	6.10882e+02
9.90826e+03	6.25180e+02
1.00462e+04	6.46283e+02
1.01860e+04	6.97798e+02
1.03278e+04	7.21304e+02
1.04716e+04	7.78877e+02
1.06174e+04	8.56563e+02
1.07652e+04	9.48523e+02
1.09150e+04	1.05317e+03
1.10670e+04	1.15893e+03
1.12210e+04	1.28908e+03
1.13773e+04	1.43319e+03
1.15356e+04	1.57678e+03
1.16962e+04	1.74786e+03
1.18590e+04	1.90843e+03
1.20241e+04	2.11815e+03
1.21915e+04	2.30827e+03
1.23612e+04	2.46246e+03
1.25333e+04	2.62647e+03
1.27078e+04	2.75806e+03
1.28847e+04	2.88363e+03
1.30640e+04	2.98943e+03
1.32459e+04	3.09345e+03
1.34303e+04	3.16506e+03
1.36172e+04	3.22468e+03
1.38068e+04	3.27679e+03
1.39990e+04	3.31740e+03
1.41939e+04	3.34210e+03
1.43915e+04	3.35690e+03
1.45918e+04	3.37283e+03
1.47949e+04	3.37308e+03
1.50009e+04	3.37198e+03
1.52097e+04	3.36425e+03
1.54215e+04	3.35678e+03
1.56361e+04	3.34876e+03
1.58538e+04	3.33305e+03
1.60745e+04	3.30684e+03
