" Refractive index of pure ice as tabulated at
" http://www.atmos.washington.edu/ice_optical_constants/
" Column 1: Wavelength [nm]
" Column 2: Real part
" Column 3: Imaginary part
7.100e+002  1.307e+000  3.440e-008
7.200e+002  1.307e+000  4.030e-008
7.300e+002  1.306e+000  4.300e-008
7.400e+002  1.306e+000  4.920e-008
7.500e+002  1.306e+000  5.870e-008
7.600e+002  1.306e+000  7.080e-008
7.700e+002  1.306e+000  8.580e-008q
7.800e+002  1.305e+000  1.020e-007
7.900e+002  1.305e+000  1.180e-007
8.000e+002  1.305e+000  1.340e-007
8.100e+002  1.305e+000  1.400e-007
8.200e+002  1.305e+000  1.430e-007
8.300e+002  1.304e+000  1.450e-007
8.400e+002  1.304e+000  1.510e-007
8.500e+002  1.304e+000  1.830e-007
8.600e+002  1.304e+000  2.150e-007
8.700e+002  1.304e+000  2.650e-007
8.800e+002  1.304e+000  3.350e-007
8.900e+002  1.303e+000  3.920e-007
9.000e+002  1.303e+000  4.200e-007
9.100e+002  1.303e+000  4.440e-007
9.200e+002  1.303e+000  4.740e-007
9.300e+002  1.303e+000  5.110e-007
9.400e+002  1.303e+000  5.530e-007
9.500e+002  1.302e+000  6.020e-007
9.600e+002  1.302e+000  7.550e-007
9.700e+002  1.302e+000  9.260e-007
9.800e+002  1.302e+000  1.120e-006
9.900e+002  1.302e+000  1.330e-006
1.000e+003  1.302e+000  1.620e-006
1.010e+003  1.301e+000  2.000e-006
1.020e+003  1.301e+000  2.250e-006
1.030e+003  1.301e+000  2.330e-006
1.040e+003  1.301e+000  2.330e-006
1.050e+003  1.301e+000  2.170e-006
1.060e+003  1.301e+000  1.960e-006
1.070e+003  1.300e+000  1.810e-006
1.080e+003  1.300e+000  1.740e-006
1.090e+003  1.300e+000  1.730e-006
1.100e+003  1.300e+000  1.700e-006
1.110e+003  1.300e+000  1.760e-006
1.120e+003  1.300e+000  1.820e-006
1.130e+003  1.299e+000  2.040e-006
1.140e+003  1.299e+000  2.250e-006
1.150e+003  1.299e+000  2.290e-006
1.160e+003  1.299e+000  3.040e-006
1.170e+003  1.299e+000  3.840e-006
1.180e+003  1.298e+000  4.770e-006
1.190e+003  1.298e+000  5.760e-006
1.200e+003  1.298e+000  6.710e-006
1.210e+003  1.298e+000  8.660e-006
1.220e+003  1.298e+000  1.020e-005
1.230e+003  1.298e+000  1.130e-005
1.240e+003  1.297e+000  1.220e-005
1.250e+003  1.297e+000  1.290e-005
1.260e+003  1.297e+000  1.320e-005
1.270e+003  1.297e+000  1.350e-005
1.280e+003  1.297e+000  1.330e-005
1.290e+003  1.296e+000  1.320e-005
1.300e+003  1.296e+000  1.320e-005
1.310e+003  1.296e+000  1.310e-005
1.320e+003  1.296e+000  1.320e-005
1.330e+003  1.296e+000  1.320e-005
1.340e+003  1.295e+000  1.340e-005
1.350e+003  1.295e+000  1.390e-005
1.360e+003  1.295e+000  1.420e-005
1.370e+003  1.295e+000  1.480e-005
1.380e+003  1.294e+000  1.580e-005
1.390e+003  1.294e+000  1.740e-005
1.400e+003  1.294e+000  1.980e-005
1.410e+003  1.294e+000  3.442e-005
1.420e+003  1.293e+000  5.959e-005
1.430e+003  1.293e+000  1.028e-004
1.440e+003  1.293e+000  1.516e-004
1.449e+003  1.293e+000  2.030e-004
1.460e+003  1.292e+000  2.942e-004
1.471e+003  1.292e+000  3.987e-004
1.481e+003  1.292e+000  4.941e-004
1.493e+003  1.292e+000  5.532e-004
1.504e+003  1.292e+000  5.373e-004
1.515e+003  1.291e+000  5.143e-004
1.527e+003  1.291e+000  4.908e-004
1.538e+003  1.291e+000  4.594e-004
1.563e+003  1.290e+000  3.858e-004
1.587e+003  1.290e+000  3.105e-004
1.613e+003  1.289e+000  2.659e-004
1.650e+003  1.288e+000  2.361e-004
1.680e+003  1.287e+000  2.046e-004
1.700e+003  1.286e+000  1.875e-004
1.730e+003  1.285e+000  1.650e-004
1.760e+003  1.284e+000  1.522e-004
1.800e+003  1.283e+000  1.411e-004
1.830e+003  1.282e+000  1.302e-004
1.840e+003  1.281e+000  1.310e-004
1.850e+003  1.281e+000  1.339e-004
1.855e+003  1.281e+000  1.377e-004
1.860e+003  1.280e+000  1.432e-004
1.870e+003  1.280e+000  1.632e-004
1.890e+003  1.279e+000  2.566e-004
1.905e+003  1.278e+000  4.081e-004
1.923e+003  1.277e+000  7.060e-004
1.942e+003  1.276e+000  1.108e-003
1.961e+003  1.276e+000  1.442e-003
1.980e+003  1.275e+000  1.614e-003
2.000e+003  1.274e+000  1.640e-003
2.020e+003  1.274e+000  1.566e-003
2.041e+003  1.273e+000  1.458e-003
2.062e+003  1.272e+000  1.267e-003
2.083e+003  1.271e+000  1.023e-003
2.105e+003  1.269e+000  7.586e-004
2.130e+003  1.268e+000  5.255e-004
2.150e+003  1.266e+000  4.025e-004
2.170e+003  1.265e+000  3.235e-004
2.190e+003  1.263e+000  2.707e-004
2.220e+003  1.261e+000  2.228e-004
2.240e+003  1.259e+000  2.037e-004
2.245e+003  1.259e+000  2.026e-004
2.250e+003  1.258e+000  2.035e-004
2.260e+003  1.257e+000  2.078e-004
2.270e+003  1.256e+000  2.171e-004
2.290e+003  1.254e+000  2.538e-004
2.310e+003  1.252e+000  3.138e-004
2.330e+003  1.250e+000  3.858e-004
2.350e+003  1.248e+000  4.591e-004
2.370e+003  1.246e+000  5.187e-004
2.390e+003  1.244e+000  5.605e-004
2.410e+003  1.241e+000  5.956e-004
2.430e+003  1.238e+000  6.259e-004
2.460e+003  1.234e+000  6.820e-004
2.500e+003  1.227e+000  7.530e-004
2.520e+003  1.223e+000  7.685e-004
2.550e+003  1.217e+000  7.647e-004
2.565e+003  1.214e+000  7.473e-004
2.580e+003  1.210e+000  7.392e-004
2.590e+003  1.207e+000  7.437e-004
2.600e+003  1.204e+000  7.543e-004
2.620e+003  1.198e+000  8.059e-004
2.675e+003  1.178e+000  1.367e-003
2.725e+003  1.151e+000  3.508e-003
2.778e+003  1.108e+000  1.346e-002
2.817e+003  1.066e+000  3.245e-002
2.833e+003  1.045e+000  4.572e-002
2.849e+003  1.024e+000  6.287e-002
2.865e+003  1.000e+000  8.548e-002
2.882e+003  9.747e-001  1.198e-001
2.899e+003  9.563e-001  1.690e-001
2.915e+003  9.538e-001  2.210e-001
2.933e+003  9.678e-001  2.760e-001
2.950e+003  9.873e-001  3.120e-001
2.967e+003  1.003e+000  3.470e-001
2.985e+003  1.018e+000  3.880e-001
3.003e+003  1.039e+000  4.380e-001
3.021e+003  1.072e+000  4.930e-001
3.040e+003  1.126e+000  5.540e-001
3.058e+003  1.209e+000  6.120e-001
3.077e+003  1.321e+000  6.250e-001
3.096e+003  1.423e+000  5.930e-001
3.115e+003  1.493e+000  5.390e-001
3.135e+003  1.548e+000  4.910e-001
3.155e+003  1.597e+000  4.380e-001
3.175e+003  1.634e+000  3.720e-001
3.195e+003  1.648e+000  3.000e-001
3.215e+003  1.641e+000  2.380e-001
3.236e+003  1.625e+000  1.930e-001
3.257e+003  1.611e+000  1.580e-001
3.279e+003  1.591e+000  1.210e-001
3.300e+003  1.571e+000  1.030e-001
3.322e+003  1.556e+000  8.360e-002
3.345e+003  1.540e+000  6.680e-002
3.367e+003  1.524e+000  5.312e-002
3.390e+003  1.509e+000  4.286e-002
3.413e+003  1.495e+000  3.523e-002
3.436e+003  1.483e+000  2.887e-002
3.460e+003  1.471e+000  2.347e-002
3.484e+003  1.460e+000  1.921e-002
3.509e+003  1.450e+000  1.586e-002
3.534e+003  1.441e+000  1.326e-002
3.559e+003  1.433e+000  1.130e-002
3.624e+003  1.415e+000  8.146e-003
3.732e+003  1.392e+000  6.672e-003
3.775e+003  1.385e+000  6.966e-003
3.847e+003  1.375e+000  8.248e-003
3.969e+003  1.362e+000  1.112e-002
4.099e+003  1.353e+000  1.471e-002
4.239e+003  1.345e+000  1.867e-002
4.348e+003  1.341e+000  2.411e-002
4.387e+003  1.340e+000  2.656e-002
4.444e+003  1.341e+000  2.990e-002
4.505e+003  1.344e+000  3.179e-002
4.547e+003  1.347e+000  3.090e-002
4.560e+003  1.348e+000  3.007e-002
4.580e+003  1.349e+000  2.883e-002
4.719e+003  1.347e+000  1.940e-002
4.904e+003  1.338e+000  1.347e-002
5.000e+003  1.333e+000  1.240e-002
5.100e+003  1.327e+000  1.220e-002
5.200e+003  1.321e+000  1.302e-002
5.263e+003  1.318e+000  1.380e-002
5.400e+003  1.310e+000  1.683e-002
5.556e+003  1.301e+000  2.232e-002
5.714e+003  1.293e+000  3.256e-002
5.747e+003  1.292e+000  3.539e-002
5.780e+003  1.291e+000  3.883e-002
5.814e+003  1.290e+000  4.270e-002
5.848e+003  1.290e+000  4.643e-002
5.882e+003  1.292e+000  5.045e-002
6.061e+003  1.302e+000  6.439e-002
6.135e+003  1.308e+000  6.560e-002
6.250e+003  1.315e+000  6.360e-002
6.289e+003  1.317e+000  6.265e-002
6.329e+003  1.318e+000  6.170e-002
6.369e+003  1.319e+000  6.101e-002
6.410e+003  1.319e+000  6.031e-002
6.452e+003  1.320e+000  5.964e-002
6.494e+003  1.321e+000  5.899e-002
6.579e+003  1.321e+000  5.780e-002
6.667e+003  1.322e+000  5.700e-002
6.757e+003  1.323e+000  5.680e-002
6.897e+003  1.324e+000  5.428e-002
7.042e+003  1.324e+000  5.161e-002
7.143e+003  1.324e+000  4.940e-002
7.246e+003  1.323e+000  4.840e-002
7.353e+003  1.322e+000  4.600e-002
7.463e+003  1.320e+000  4.440e-002
7.576e+003  1.318e+000  4.290e-002
7.692e+003  1.316e+000  4.041e-002
7.812e+003  1.312e+000  3.911e-002
7.937e+003  1.309e+000  3.819e-002
8.065e+003  1.305e+000  3.760e-002
8.197e+003  1.301e+000  3.724e-002
8.333e+003  1.296e+000  3.700e-002
8.475e+003  1.292e+000  3.677e-002
8.696e+003  1.284e+000  3.654e-002
8.929e+003  1.274e+000  3.664e-002
9.091e+003  1.266e+000  3.706e-002
9.259e+003  1.256e+000  3.789e-002
9.524e+003  1.239e+000  4.026e-002
9.804e+003  1.215e+000  4.450e-002
1.000e+004  1.193e+000  5.008e-002
1.020e+004  1.166e+000  6.461e-002
1.031e+004  1.150e+000  7.500e-002
1.042e+004  1.132e+000  8.800e-002
1.053e+004  1.114e+000  1.080e-001
1.064e+004  1.097e+000  1.340e-001
1.075e+004  1.087e+000  1.680e-001
1.087e+004  1.083e+000  2.040e-001
1.100e+004  1.089e+000  2.480e-001
1.111e+004  1.102e+000  2.800e-001
1.136e+004  1.144e+000  3.410e-001
1.163e+004  1.198e+000  3.790e-001
1.190e+004  1.255e+000  4.090e-001
1.220e+004  1.319e+000  4.220e-001
1.250e+004  1.382e+000  4.220e-001
1.282e+004  1.441e+000  4.030e-001
1.299e+004  1.468e+000  3.890e-001
1.316e+004  1.493e+000  3.740e-001
1.333e+004  1.513e+000  3.540e-001
1.351e+004  1.530e+000  3.350e-001
1.370e+004  1.546e+000  3.150e-001
1.389e+004  1.560e+000  2.940e-001
1.408e+004  1.570e+000  2.710e-001
1.429e+004  1.577e+000  2.460e-001
1.471e+004  1.576e+000  1.980e-001
1.515e+004  1.564e+000  1.640e-001
1.538e+004  1.556e+000  1.520e-001
1.563e+004  1.548e+000  1.420e-001
1.613e+004  1.535e+000  1.280e-001
1.639e+004  1.530e+000  1.250e-001
1.667e+004  1.529e+000  1.230e-001
1.695e+004  1.531e+000  1.160e-001
1.724e+004  1.530e+000  1.070e-001
1.818e+004  1.514e+000  7.900e-002
1.832e+004  1.510e+000  7.752e-002
1.861e+004  1.504e+000  7.455e-002
1.887e+004  1.498e+000  7.200e-002
1.923e+004  1.494e+000  7.600e-002
1.961e+004  1.496e+000  7.500e-002
2.000e+004  1.499e+000  6.700e-002
2.041e+004  1.496e+000  5.500e-002
2.083e+004  1.488e+000  4.500e-002
2.222e+004  1.458e+000  2.900e-002
2.260e+004  1.449e+000  2.750e-002
2.305e+004  1.439e+000  2.700e-002
2.360e+004  1.428e+000  2.730e-002
2.460e+004  1.410e+000  2.890e-002
2.500e+004  1.403e+000  3.000e-002
2.600e+004  1.385e+000  3.400e-002
2.857e+004  1.340e+000  5.122e-002
3.100e+004  1.297e+000  8.615e-002
3.333e+004  1.264e+000  1.348e-001
3.448e+004  1.253e+000  1.615e-001
3.564e+004  1.244e+000  1.895e-001
3.700e+004  1.237e+000  2.227e-001
3.824e+004  1.232e+000  2.528e-001
3.960e+004  1.224e+000  2.853e-001
4.114e+004  1.205e+000  3.240e-001
4.276e+004  1.174e+000  3.945e-001
4.358e+004  1.155e+000  4.521e-001
4.458e+004  1.150e+000  5.535e-001
4.550e+004  1.185e+000  6.782e-001
4.615e+004  1.254e+000  7.684e-001
4.671e+004  1.347e+000  8.254e-001
4.736e+004  1.472e+000  8.458e-001
4.800e+004  1.587e+000  8.158e-001
4.878e+004  1.684e+000  7.414e-001
5.003e+004  1.750e+000  6.191e-001
5.128e+004  1.765e+000  5.353e-001
5.275e+004  1.767e+000  4.780e-001
5.350e+004  1.769e+000  4.599e-001
5.424e+004  1.779e+000  4.468e-001
5.500e+004  1.796e+000  4.214e-001
5.574e+004  1.805e+000  3.860e-001
5.640e+004  1.804e+000  3.508e-001
5.700e+004  1.794e+000  3.196e-001
5.746e+004  1.781e+000  2.981e-001
5.840e+004  1.741e+000  2.659e-001
5.929e+004  1.693e+000  2.569e-001
6.000e+004  1.661e+000  2.785e-001
6.100e+004  1.642e+000  3.076e-001
6.125e+004  1.640e+000  3.146e-001
6.250e+004  1.637e+000  3.471e-001
6.378e+004  1.647e+000  3.748e-001
6.467e+004  1.660e+000  3.902e-001
6.558e+004  1.675e+000  4.024e-001
6.655e+004  1.694e+000  4.115e-001
6.760e+004  1.717e+000  4.167e-001
6.900e+004  1.747e+000  4.167e-001
7.053e+004  1.778e+000  4.089e-001
7.300e+004  1.819e+000  3.830e-001
7.500e+004  1.842e+000  3.543e-001
7.629e+004  1.850e+000  3.340e-001
8.000e+004  1.862e+000  2.944e-001
8.297e+004  1.867e+000  2.679e-001
8.500e+004  1.869e+000  2.519e-001
8.680e+004  1.870e+000  2.390e-001
9.080e+004  1.870e+000  2.140e-001
9.517e+004  1.868e+000  1.913e-001
1.000e+005  1.865e+000  1.706e-001
1.200e+005  1.850e+000  1.151e-001
1.600e+005  1.827e+000  6.684e-002
2.100e+005  1.811e+000  4.282e-002
3.000e+005  1.799e+000  2.549e-002
5.000e+005  1.791e+000  1.405e-002
1.300e+006  1.787e+000  5.173e-003
5.000e+006  1.786e+000  1.337e-003
1.900e+007  1.786e+000  3.574e-004
3.900e+007  1.786e+000  1.839e-004
6.100e+007  1.786e+000  1.294e-004
8.600e+007  1.786e+000  1.058e-004
1.100e+008  1.786e+000  9.675e-005
1.400e+008  1.786e+000  9.360e-005
1.800e+008  1.786e+000  9.613e-005
2.400e+008  1.786e+000  1.066e-004
3.400e+008  1.786e+000  1.312e-004
5.400e+008  1.786e+000  1.895e-004
1.000e+009  1.786e+000  3.348e-004
2.000e+009  1.786e+000  6.596e-004
